Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"uploadFile(findTestObject(""Object Repository/Jadi kurir/input_Choose files_uploadFile""), Berkas)",Firefox 117.0,,,2023-10-03 13:55:40,2023-10-03 13:55:41,0.512s,PASSED
"verifyTextPresent(""video.mp4 is not allowed. Allowed extensions: jpg,png,jpeg,gif,zip,rar,pdf,doc,docx,xls,xlsx"", false)",Firefox 117.0,,,2023-10-03 13:55:41,2023-10-03 13:55:41,0.756s,PASSED
,,,,,,,
Test Cases/T05 Jadi Kurir/JKA-001,Firefox 117.0,Admin kurir melakukan verifikasi kurir yang telah mendaftar,,2023-10-03 13:55:41,2023-10-03 13:56:32,51.033s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/administrator/"")",Firefox 117.0,,,2023-10-03 13:55:42,2023-10-03 13:55:48,5.949s,PASSED
"verifyElementPresent(findTestObject(""admin/Tittle ADMIN Login""), 0)",Firefox 117.0,,,2023-10-03 13:55:48,2023-10-03 13:55:48,0.443s,PASSED
"setText(findTestObject(""admin/Username""), ""admin"")",Firefox 117.0,,,2023-10-03 13:55:48,2023-10-03 13:55:49,0.652s,PASSED
"setText(findTestObject(""admin/Password""), ""123admin123"")",Firefox 117.0,,,2023-10-03 13:55:49,2023-10-03 13:55:50,0.741s,PASSED
"click(findTestObject(""admin/Remember Me""))",Firefox 117.0,,,2023-10-03 13:55:50,2023-10-03 13:55:50,0.657s,PASSED
delay(10),Firefox 117.0,,,2023-10-03 13:55:50,2023-10-03 13:56:00,10.005s,PASSED
"click(findTestObject(""admin/buttom submit""))",Firefox 117.0,,,2023-10-03 13:56:00,2023-10-03 13:56:02,1.932s,PASSED
"verifyElementPresent(findTestObject(""admin/Konf order konsumen/Tittle Dashboard""), 0)",Firefox 117.0,,,2023-10-03 13:56:02,2023-10-03 13:56:07,4.927s,PASSED
"click(findTestObject(""Admin kurir/Master Market""))",Firefox 117.0,,,2023-10-03 13:56:07,2023-10-03 13:56:08,0.847s,PASSED
"click(findTestObject(""Admin kurir/Sopir  Kurir Internal""))",Firefox 117.0,,,2023-10-03 13:56:08,2023-10-03 13:56:09,1.316s,PASSED
"verifyElementPresent(findTestObject(""Admin kurir/Daftar Sopir""), 0)",Firefox 117.0,,,2023-10-03 13:56:09,2023-10-03 13:56:16,6.525s,PASSED
"click(findTestObject(""Admin kurir/input_Search""))",Firefox 117.0,,,2023-10-03 13:56:16,2023-10-03 13:56:17,0.684s,PASSED
"setText(findTestObject(""Admin kurir/input_Search""), ""irfan.afandi"")",Firefox 117.0,,,2023-10-03 13:56:17,2023-10-03 13:56:17,0.733s,PASSED
"click(findTestObject(""Admin kurir/buttom verifikasi""))",Firefox 117.0,,,2023-10-03 13:56:17,2023-10-03 13:56:18,0.607s,PASSED
acceptAlert(),Firefox 117.0,,,2023-10-03 13:56:18,2023-10-03 13:56:18,0.066s,PASSED
delay(5),Firefox 117.0,,,2023-10-03 13:56:18,2023-10-03 13:56:23,5.012s,PASSED
"click(findTestObject(""Admin kurir/input_Search""))",Firefox 117.0,,,2023-10-03 13:56:23,2023-10-03 13:56:26,2.933s,PASSED
"setText(findTestObject(""Admin kurir/input_Search""), ""irfan.afandi"")",Firefox 117.0,,,2023-10-03 13:56:26,2023-10-03 13:56:27,1.270s,PASSED
"click(findTestObject(""Admin kurir/buttom detail""))",Firefox 117.0,,,2023-10-03 13:56:27,2023-10-03 13:56:28,1.179s,PASSED
"verifyElementText(findTestObject(""Admin kurir/Ter-verifikasi""), ""Ter-verifikasi"")",Firefox 117.0,,,2023-10-03 13:56:28,2023-10-03 13:56:32,4.003s,PASSED
,,,,,,,
Test Cases/T05 Jadi Kurir/JKA-002,Firefox 117.0,Admin kurir hapus data daftar sopir kurir,,2023-10-03 13:56:32,2023-10-03 13:57:14,41.510s,FAILED
"openBrowser(""https://10.9.2.63/ecommerce/administrator/"")",Firefox 117.0,,,2023-10-03 13:56:33,2023-10-03 13:56:41,8.042s,PASSED
"verifyElementPresent(findTestObject(""admin/Tittle ADMIN Login""), 0)",Firefox 117.0,,,2023-10-03 13:56:41,2023-10-03 13:56:41,0.484s,PASSED
"setText(findTestObject(""admin/Username""), ""admin"")",Firefox 117.0,,,2023-10-03 13:56:41,2023-10-03 13:56:42,0.822s,PASSED
"setText(findTestObject(""admin/Password""), ""123admin123"")",Firefox 117.0,,,2023-10-03 13:56:42,2023-10-03 13:56:43,0.679s,PASSED
"click(findTestObject(""admin/Remember Me""))",Firefox 117.0,,,2023-10-03 13:56:43,2023-10-03 13:56:43,0.594s,PASSED
delay(10),Firefox 117.0,,,2023-10-03 13:56:43,2023-10-03 13:56:53,10.022s,PASSED
"click(findTestObject(""admin/buttom submit""))",Firefox 117.0,,,2023-10-03 13:56:53,2023-10-03 13:56:55,1.731s,PASSED
"verifyElementPresent(findTestObject(""admin/Konf order konsumen/Tittle Dashboard""), 0)",Firefox 117.0,,,2023-10-03 13:56:55,2023-10-03 13:57:01,5.987s,PASSED
"click(findTestObject(""Admin kurir/Master Market""))",Firefox 117.0,,,2023-10-03 13:57:01,2023-10-03 13:57:02,0.787s,PASSED
"click(findTestObject(""Admin kurir/Sopir  Kurir Internal""))",Firefox 117.0,,,2023-10-03 13:57:02,2023-10-03 13:57:04,1.560s,PASSED
"verifyElementPresent(findTestObject(""Admin kurir/Daftar Sopir""), 0)",Firefox 117.0,,,2023-10-03 13:57:04,2023-10-03 13:57:10,6.527s,PASSED
"click(findTestObject(""Admin kurir/input_Search""))",Firefox 117.0,,,2023-10-03 13:57:10,2023-10-03 13:57:11,0.828s,PASSED
"setText(findTestObject(""Admin kurir/input_Search""), ""irfan.afandi"")",Firefox 117.0,,,2023-10-03 13:57:11,2023-10-03 13:57:12,1.311s,PASSED
"click(findTestObject(""Admin kurir/buttom delete""))",Firefox 117.0,,,2023-10-03 13:57:12,2023-10-03 13:57:14,1.340s,PASSED
acceptAlert(),Firefox 117.0,,,2023-10-03 13:57:14,2023-10-03 13:57:14,0.378s,FAILED
,,,,,,,
Test Cases/T05 Jadi Kurir/LU-001,Firefox 117.0,User Melakukan Login dengan memasukkan Username dan password yang valid,,2023-10-03 13:57:14,2023-10-03 13:57:28,13.963s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Firefox 117.0,,,2023-10-03 13:57:14,2023-10-03 13:57:22,7.498s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-03 13:57:22,2023-10-03 13:57:22,0.021s,PASSED
"verifyElementPresent(findTestObject(""Login/Home""), 0)",Firefox 117.0,,,2023-10-03 13:57:22,2023-10-03 13:57:22,0.531s,PASSED
"click(findTestObject(""Login/a_Login""))",Firefox 117.0,,,2023-10-03 13:57:22,2023-10-03 13:57:23,0.776s,PASSED
"verifyElementPresent(findTestObject(""Login/Tittle Login""), 0)",Firefox 117.0,,,2023-10-03 13:57:23,2023-10-03 13:57:23,0.449s,PASSED
"setText(findTestObject(""Login/input_Username, Email atau No. Handphone_a""), username)",Firefox 117.0,,,2023-10-03 13:57:23,2023-10-03 13:57:24,0.858s,PASSED
"setText(findTestObject(""Login/input_Password_b""), password)",Firefox 117.0,,,2023-10-03 13:57:24,2023-10-03 13:57:25,0.792s,PASSED
"click(findTestObject(""Login/label_Ingat saya""))",Firefox 117.0,,,2023-10-03 13:57:25,2023-10-03 13:57:26,0.830s,PASSED
"click(findTestObject(""Login/button_Masuk""))",Firefox 117.0,,,2023-10-03 13:57:26,2023-10-03 13:57:27,1.362s,PASSED
"verifyElementPresent(findTestObject(""Login/li_Profile""), 0)",Firefox 117.0,,,2023-10-03 13:57:27,2023-10-03 13:57:28,0.731s,PASSED
