Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"uploadFile(findTestObject(""Object Repository/Jadi kurir/input_Choose files_uploadFile""), Berkas)",Firefox 117.0,,,2023-10-03 14:03:45,2023-10-03 14:03:45,0.521s,PASSED
"verifyTextPresent(""video.mp4 is not allowed. Allowed extensions: jpg,png,jpeg,gif,zip,rar,pdf,doc,docx,xls,xlsx"", false)",Firefox 117.0,,,2023-10-03 14:03:45,2023-10-03 14:03:46,0.784s,PASSED
,,,,,,,
Test Cases/T05 Jadi Kurir/JKA-001,Firefox 117.0,Admin kurir melakukan verifikasi kurir yang telah mendaftar,,2023-10-03 14:03:46,2023-10-03 14:04:38,52.006s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/administrator/"")",Firefox 117.0,,,2023-10-03 14:03:46,2023-10-03 14:03:52,5.506s,PASSED
"verifyElementPresent(findTestObject(""admin/Tittle ADMIN Login""), 0)",Firefox 117.0,,,2023-10-03 14:03:52,2023-10-03 14:03:52,0.353s,PASSED
"setText(findTestObject(""admin/Username""), ""admin"")",Firefox 117.0,,,2023-10-03 14:03:52,2023-10-03 14:03:53,0.696s,PASSED
"setText(findTestObject(""admin/Password""), ""123admin123"")",Firefox 117.0,,,2023-10-03 14:03:53,2023-10-03 14:03:53,0.649s,PASSED
"click(findTestObject(""admin/Remember Me""))",Firefox 117.0,,,2023-10-03 14:03:53,2023-10-03 14:03:54,0.564s,PASSED
delay(10),Firefox 117.0,,,2023-10-03 14:03:54,2023-10-03 14:04:04,10.017s,PASSED
"click(findTestObject(""admin/buttom submit""))",Firefox 117.0,,,2023-10-03 14:04:04,2023-10-03 14:04:06,1.743s,PASSED
"verifyElementPresent(findTestObject(""admin/Konf order konsumen/Tittle Dashboard""), 0)",Firefox 117.0,,,2023-10-03 14:04:06,2023-10-03 14:04:12,5.852s,PASSED
"click(findTestObject(""Admin kurir/Master Market""))",Firefox 117.0,,,2023-10-03 14:04:12,2023-10-03 14:04:12,0.811s,PASSED
"click(findTestObject(""Admin kurir/Sopir  Kurir Internal""))",Firefox 117.0,,,2023-10-03 14:04:12,2023-10-03 14:04:14,1.499s,PASSED
"verifyElementPresent(findTestObject(""Admin kurir/Daftar Sopir""), 0)",Firefox 117.0,,,2023-10-03 14:04:14,2023-10-03 14:04:21,7.092s,PASSED
"click(findTestObject(""Admin kurir/input_Search""))",Firefox 117.0,,,2023-10-03 14:04:21,2023-10-03 14:04:22,0.904s,PASSED
"setText(findTestObject(""Admin kurir/input_Search""), ""irfan.afandi"")",Firefox 117.0,,,2023-10-03 14:04:22,2023-10-03 14:04:23,0.851s,PASSED
"click(findTestObject(""Admin kurir/buttom verifikasi""))",Firefox 117.0,,,2023-10-03 14:04:23,2023-10-03 14:04:24,1.098s,PASSED
acceptAlert(),Firefox 117.0,,,2023-10-03 14:04:24,2023-10-03 14:04:24,0.058s,PASSED
delay(5),Firefox 117.0,,,2023-10-03 14:04:24,2023-10-03 14:04:29,5.014s,PASSED
"click(findTestObject(""Admin kurir/input_Search""))",Firefox 117.0,,,2023-10-03 14:04:29,2023-10-03 14:04:31,2.093s,PASSED
"setText(findTestObject(""Admin kurir/input_Search""), ""irfan.afandi"")",Firefox 117.0,,,2023-10-03 14:04:31,2023-10-03 14:04:32,1.429s,PASSED
"click(findTestObject(""Admin kurir/buttom detail""))",Firefox 117.0,,,2023-10-03 14:04:32,2023-10-03 14:04:33,0.897s,PASSED
"verifyElementText(findTestObject(""Admin kurir/Ter-verifikasi""), ""Ter-verifikasi"")",Firefox 117.0,,,2023-10-03 14:04:33,2023-10-03 14:04:38,4.603s,PASSED
,,,,,,,
Test Cases/T05 Jadi Kurir/JKA-002,Firefox 117.0,Admin kurir hapus data daftar sopir kurir,,2023-10-03 14:04:38,2023-10-03 14:05:24,45.977s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/administrator/"")",Firefox 117.0,,,2023-10-03 14:04:38,2023-10-03 14:04:45,7.199s,PASSED
"verifyElementPresent(findTestObject(""admin/Tittle ADMIN Login""), 0)",Firefox 117.0,,,2023-10-03 14:04:45,2023-10-03 14:04:46,0.402s,PASSED
"setText(findTestObject(""admin/Username""), ""admin"")",Firefox 117.0,,,2023-10-03 14:04:46,2023-10-03 14:04:47,0.870s,PASSED
"setText(findTestObject(""admin/Password""), ""123admin123"")",Firefox 117.0,,,2023-10-03 14:04:47,2023-10-03 14:04:47,0.703s,PASSED
"click(findTestObject(""admin/Remember Me""))",Firefox 117.0,,,2023-10-03 14:04:47,2023-10-03 14:04:48,0.635s,PASSED
delay(10),Firefox 117.0,,,2023-10-03 14:04:48,2023-10-03 14:04:58,10.010s,PASSED
"click(findTestObject(""admin/buttom submit""))",Firefox 117.0,,,2023-10-03 14:04:58,2023-10-03 14:05:00,1.531s,PASSED
"verifyElementPresent(findTestObject(""admin/Konf order konsumen/Tittle Dashboard""), 0)",Firefox 117.0,,,2023-10-03 14:05:00,2023-10-03 14:05:05,5.166s,PASSED
"click(findTestObject(""Admin kurir/Master Market""))",Firefox 117.0,,,2023-10-03 14:05:05,2023-10-03 14:05:05,0.810s,PASSED
"click(findTestObject(""Admin kurir/Sopir  Kurir Internal""))",Firefox 117.0,,,2023-10-03 14:05:05,2023-10-03 14:05:07,1.381s,PASSED
"verifyElementPresent(findTestObject(""Admin kurir/Daftar Sopir""), 0)",Firefox 117.0,,,2023-10-03 14:05:07,2023-10-03 14:05:14,7.036s,PASSED
"click(findTestObject(""Admin kurir/input_Search""))",Firefox 117.0,,,2023-10-03 14:05:14,2023-10-03 14:05:15,0.680s,PASSED
"setText(findTestObject(""Admin kurir/input_Search""), ""irfan.afandi"")",Firefox 117.0,,,2023-10-03 14:05:15,2023-10-03 14:05:16,1.170s,PASSED
"click(findTestObject(""Admin kurir/buttom delete""))",Firefox 117.0,,,2023-10-03 14:05:16,2023-10-03 14:05:16,0.545s,PASSED
acceptAlert(),Firefox 117.0,,,2023-10-03 14:05:16,2023-10-03 14:05:16,0.046s,PASSED
delay(5),Firefox 117.0,,,2023-10-03 14:05:16,2023-10-03 14:05:21,5.003s,PASSED
"verifyTextNotPresent(""irfan.afandi"", false)",Firefox 117.0,,,2023-10-03 14:05:21,2023-10-03 14:05:24,2.510s,PASSED
,,,,,,,
Test Cases/T05 Jadi Kurir/LU-001,Firefox 117.0,User Melakukan Login dengan memasukkan Username dan password yang valid,,2023-10-03 14:05:24,2023-10-03 14:05:39,15.540s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Firefox 117.0,,,2023-10-03 14:05:24,2023-10-03 14:05:33,9.587s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-03 14:05:33,2023-10-03 14:05:34,0.035s,PASSED
"verifyElementPresent(findTestObject(""Login/Home""), 0)",Firefox 117.0,,,2023-10-03 14:05:34,2023-10-03 14:05:34,0.436s,PASSED
"click(findTestObject(""Login/a_Login""))",Firefox 117.0,,,2023-10-03 14:05:34,2023-10-03 14:05:35,0.701s,PASSED
"verifyElementPresent(findTestObject(""Login/Tittle Login""), 0)",Firefox 117.0,,,2023-10-03 14:05:35,2023-10-03 14:05:35,0.437s,PASSED
"setText(findTestObject(""Login/input_Username, Email atau No. Handphone_a""), username)",Firefox 117.0,,,2023-10-03 14:05:35,2023-10-03 14:05:36,0.765s,PASSED
"setText(findTestObject(""Login/input_Password_b""), password)",Firefox 117.0,,,2023-10-03 14:05:36,2023-10-03 14:05:37,0.723s,PASSED
"click(findTestObject(""Login/label_Ingat saya""))",Firefox 117.0,,,2023-10-03 14:05:37,2023-10-03 14:05:37,0.736s,PASSED
"click(findTestObject(""Login/button_Masuk""))",Firefox 117.0,,,2023-10-03 14:05:37,2023-10-03 14:05:39,1.307s,PASSED
"verifyElementPresent(findTestObject(""Login/li_Profile""), 0)",Firefox 117.0,,,2023-10-03 14:05:39,2023-10-03 14:05:39,0.780s,PASSED
