Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(Total_Harga),Edge Chromium 117,,,2023-10-05 08:31:14,2023-10-05 08:31:14,0.000s,PASSED
TotalHarga = Math.round(Total_Harga * 1000) / 1000,Edge Chromium 117,,,2023-10-05 08:31:14,2023-10-05 08:31:14,0.000s,PASSED
println(TotalHarga),Edge Chromium 117,,,2023-10-05 08:31:14,2023-10-05 08:31:14,0.000s,PASSED
assert totall == TotalHarga,Edge Chromium 117,,,2023-10-05 08:31:14,2023-10-05 08:31:14,0.000s,PASSED
"click(findTestObject(""Object Repository/checkout/metode pembayaran""))",Edge Chromium 117,,,2023-10-05 08:31:14,2023-10-05 08:31:15,0.434s,PASSED
"click(findTestObject(""checkout/button_Proses Pembayaran""))",Edge Chromium 117,,,2023-10-05 08:31:15,2023-10-05 08:31:15,0.453s,PASSED
webDriver = getWebDriver(),Edge Chromium 117,,,2023-10-05 08:31:15,2023-10-05 08:31:15,0.001s,PASSED
"field_alamat = webDriver.findElement(By.xpath(""//input[@name=""alamat""]""))",Edge Chromium 117,,,2023-10-05 08:31:15,2023-10-05 08:31:15,0.330s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_alamat)",Edge Chromium 117,,,2023-10-05 08:31:15,2023-10-05 08:31:15,0.022s,PASSED
println(error_message),Edge Chromium 117,,,2023-10-05 08:31:15,2023-10-05 08:31:15,0.000s,PASSED
"assert error_message == ""Please fill out this field.""",Edge Chromium 117,,,2023-10-05 08:31:15,2023-10-05 08:31:15,0.000s,PASSED
return data,Edge Chromium 117,,,2023-10-05 08:31:15,2023-10-05 08:31:15,0.000s,PASSED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-007",Edge Chromium 117,User melakukan pembelian via COD tetapi dengan pembayaran transfer,,2023-10-05 08:31:15,2023-10-05 08:31:44,28.497s,FAILED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 08:31:16,2023-10-05 08:31:42,26.454s,PASSED
"warnaa = getText(findTestObject(""verifikasi/warna Merah""))",Edge Chromium 117,,,2023-10-05 08:31:42,2023-10-05 08:31:43,0.382s,PASSED
"ukurann = getText(findTestObject(""verifikasi/Ukuran Menengah""))",Edge Chromium 117,,,2023-10-05 08:31:43,2023-10-05 08:31:43,0.410s,PASSED
"warna1 = data.get(""Warna"")",Edge Chromium 117,,,2023-10-05 08:31:43,2023-10-05 08:31:43,0.001s,PASSED
"ukuran1 = data.get(""Ukuran"")",Edge Chromium 117,,,2023-10-05 08:31:43,2023-10-05 08:31:43,0.000s,PASSED
assert warnaa == warna1,Edge Chromium 117,,,2023-10-05 08:31:43,2023-10-05 08:31:43,0.000s,PASSED
assert ukurann == ukuran1,Edge Chromium 117,,,2023-10-05 08:31:43,2023-10-05 08:31:43,0.000s,PASSED
"NamaCheckout = getText(findTestObject(""verifikasi/NamaCheckout""))",Edge Chromium 117,,,2023-10-05 08:31:43,2023-10-05 08:31:43,0.393s,PASSED
"HargaCheckout = getText(findTestObject(""verifikasi/HargaCheckout""))",Edge Chromium 117,,,2023-10-05 08:31:43,2023-10-05 08:31:44,0.388s,PASSED
"name_product = data.get(""nama_barang"")",Edge Chromium 117,,,2023-10-05 08:31:44,2023-10-05 08:31:44,0.000s,PASSED
"price_product = data.get(""price_barang"")",Edge Chromium 117,,,2023-10-05 08:31:44,2023-10-05 08:31:44,0.000s,PASSED
assert name_product.contains(NamaCheckout),Edge Chromium 117,,,2023-10-05 08:31:44,2023-10-05 08:31:44,0.000s,PASSED
assert price_product.contains(HargaCheckout),Edge Chromium 117,,,2023-10-05 08:31:44,2023-10-05 08:31:44,0.002s,FAILED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-008",Edge Chromium 117,User melakukan pembelian via COD tetapi dengan pembayaran Saldo Akun,,2023-10-05 08:31:44,2023-10-05 08:32:11,27.253s,FAILED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 08:31:44,2023-10-05 08:32:10,25.274s,PASSED
"warnaa = getText(findTestObject(""verifikasi/warna Merah""))",Edge Chromium 117,,,2023-10-05 08:32:10,2023-10-05 08:32:10,0.382s,PASSED
"ukurann = getText(findTestObject(""verifikasi/Ukuran Menengah""))",Edge Chromium 117,,,2023-10-05 08:32:10,2023-10-05 08:32:10,0.408s,PASSED
"warna1 = data.get(""Warna"")",Edge Chromium 117,,,2023-10-05 08:32:10,2023-10-05 08:32:10,0.000s,PASSED
"ukuran1 = data.get(""Ukuran"")",Edge Chromium 117,,,2023-10-05 08:32:10,2023-10-05 08:32:10,0.000s,PASSED
assert warnaa == warna1,Edge Chromium 117,,,2023-10-05 08:32:10,2023-10-05 08:32:10,0.000s,PASSED
assert ukurann == ukuran1,Edge Chromium 117,,,2023-10-05 08:32:10,2023-10-05 08:32:10,0.000s,PASSED
"NamaCheckout = getText(findTestObject(""verifikasi/NamaCheckout""))",Edge Chromium 117,,,2023-10-05 08:32:10,2023-10-05 08:32:11,0.383s,PASSED
"HargaCheckout = getText(findTestObject(""verifikasi/HargaCheckout""))",Edge Chromium 117,,,2023-10-05 08:32:11,2023-10-05 08:32:11,0.418s,PASSED
"name_product = data.get(""nama_barang"")",Edge Chromium 117,,,2023-10-05 08:32:11,2023-10-05 08:32:11,0.000s,PASSED
"price_product = data.get(""price_barang"")",Edge Chromium 117,,,2023-10-05 08:32:11,2023-10-05 08:32:11,0.000s,PASSED
assert name_product.contains(NamaCheckout),Edge Chromium 117,,,2023-10-05 08:32:11,2023-10-05 08:32:11,0.000s,PASSED
assert price_product.contains(HargaCheckout),Edge Chromium 117,,,2023-10-05 08:32:11,2023-10-05 08:32:11,0.001s,FAILED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-009",Edge Chromium 117,User Claim kode Kupon / Voucer yang tidak valid,,2023-10-05 08:32:11,2023-10-05 08:32:40,28.558s,FAILED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 08:32:12,2023-10-05 08:32:38,26.274s,PASSED
"warnaa = getText(findTestObject(""verifikasi/warna Merah""))",Edge Chromium 117,,,2023-10-05 08:32:38,2023-10-05 08:32:38,0.511s,PASSED
"ukurann = getText(findTestObject(""verifikasi/Ukuran Menengah""))",Edge Chromium 117,,,2023-10-05 08:32:38,2023-10-05 08:32:39,0.392s,PASSED
"warna1 = data.get(""Warna"")",Edge Chromium 117,,,2023-10-05 08:32:39,2023-10-05 08:32:39,0.001s,PASSED
"ukuran1 = data.get(""Ukuran"")",Edge Chromium 117,,,2023-10-05 08:32:39,2023-10-05 08:32:39,0.000s,PASSED
assert warnaa == warna1,Edge Chromium 117,,,2023-10-05 08:32:39,2023-10-05 08:32:39,0.000s,PASSED
assert ukurann == ukuran1,Edge Chromium 117,,,2023-10-05 08:32:39,2023-10-05 08:32:39,0.000s,PASSED
"NamaCheckout = getText(findTestObject(""verifikasi/NamaCheckout""))",Edge Chromium 117,,,2023-10-05 08:32:39,2023-10-05 08:32:39,0.422s,PASSED
"HargaCheckout = getText(findTestObject(""verifikasi/HargaCheckout""))",Edge Chromium 117,,,2023-10-05 08:32:39,2023-10-05 08:32:40,0.364s,PASSED
"name_product = data.get(""nama_barang"")",Edge Chromium 117,,,2023-10-05 08:32:40,2023-10-05 08:32:40,0.000s,PASSED
"price_product = data.get(""price_barang"")",Edge Chromium 117,,,2023-10-05 08:32:40,2023-10-05 08:32:40,0.001s,PASSED
assert name_product.contains(NamaCheckout),Edge Chromium 117,,,2023-10-05 08:32:40,2023-10-05 08:32:40,0.000s,PASSED
assert price_product.contains(HargaCheckout),Edge Chromium 117,,,2023-10-05 08:32:40,2023-10-05 08:32:40,0.001s,FAILED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-010",Edge Chromium 117,User menambahkan product ke keranjang,,2023-10-05 08:32:40,2023-10-05 08:33:16,35.991s,FAILED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-10-05 08:32:40,2023-10-05 08:32:45,4.502s,PASSED
"mouseOver(findTestObject(""beli barang/i_Mulai Belanja_icon-menu""))",Edge Chromium 117,,,2023-10-05 08:32:45,2023-10-05 08:33:16,31.029s,FAILED
